county_fips,county,state,incident_type,severity
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42041,"Cumberland County, PA",PA,Water main,Minor
42041,"Cumberland County, PA",PA,Signal outage,Minor
42041,"Cumberland County, PA",PA,Debris,Minor
42041,"Cumberland County, PA",PA,Flooding,Minor
42041,"Cumberland County, PA",PA,Road obstruction,Moderate
42041,"Cumberland County, PA",PA,Downed line,Moderate
42041,"Cumberland County, PA",PA,Water main,Moderate
42041,"Cumberland County, PA",PA,Signal outage,Moderate
42041,"Cumberland County, PA",PA,Debris,Moderate
42041,"Cumberland County, PA",PA,Flooding,Moderate
42041,"Cumberland County, PA",PA,Road obstruction,Severe
42041,"Cumberland County, PA",PA,Downed line,Severe
42041,"Cumberland County, PA",PA,Water main,Severe
42041,"Cumberland County, PA",PA,Signal outage,Severe
42041,"Cumberland County, PA",PA,Debris,Severe
42041,"Cumberland County, PA",PA,Flooding,Severe
42041,"Cumberland County, PA",PA,Road obstruction,Minor
42041,"Cumberland County, PA",PA,Downed line,Minor
42043,"Dauphin County, PA",PA,Road obstruction,Minor
42043,"Dauphin County, PA",PA,Downed line,Minor
42043,"Dauphin County, PA",PA,Water main,Minor
42043,"Dauphin County, PA",PA,Signal outage,Minor
42043,"Dauphin County, PA",PA,Debris,Minor
42043,"Dauphin County, PA",PA,Flooding,Minor
42043,"Dauphin County, PA",PA,Road obstruction,Moderate
42043,"Dauphin County, PA",PA,Downed line,Moderate
42043,"Dauphin County, PA",PA,Water main,Moderate
42043,"Dauphin County, PA",PA,Signal outage,Moderate
42043,"Dauphin County, PA",PA,Debris,Moderate
42043,"Dauphin County, PA",PA,Flooding,Moderate
42043,"Dauphin County, PA",PA,Road obstruction,Severe
42043,"Dauphin County, PA",PA,Downed line,Severe
42043,"Dauphin County, PA",PA,Water main,Severe
42043,"Dauphin County, PA",PA,Signal outage,Severe
42043,"Dauphin County, PA",PA,Debris,Severe
42043,"Dauphin County, PA",PA,Flooding,Severe
42043,"Dauphin County, PA",PA,Road obstruction,Minor
42043,"Dauphin County, PA",PA,Downed line,Minor
42043,"Dauphin County, PA",PA,Water main,Minor
42043,"Dauphin County, PA",PA,Signal outage,Minor
42043,"Dauphin County, PA",PA,Debris,Minor
42043,"Dauphin County, PA",PA,Flooding,Minor
42043,"Dauphin County, PA",PA,Road obstruction,Moderate
42043,"Dauphin County, PA",PA,Downed line,Moderate
42043,"Dauphin County, PA",PA,Water main,Moderate
42043,"Dauphin County, PA",PA,Signal outage,Moderate
42043,"Dauphin County, PA",PA,Debris,Moderate
42043,"Dauphin County, PA",PA,Flooding,Moderate
42043,"Dauphin County, PA",PA,Road obstruction,Severe
42043,"Dauphin County, PA",PA,Downed line,Severe
42043,"Dauphin County, PA",PA,Water main,Severe
42043,"Dauphin County, PA",PA,Signal outage,Severe
42043,"Dauphin County, PA",PA,Debris,Severe
42043,"Dauphin County, PA",PA,Flooding,Severe
42043,"Dauphin County, PA",PA,Road obstruction,Minor
42043,"Dauphin County, PA",PA,Downed line,Minor
42043,"Dauphin County, PA",PA,Water main,Minor
42043,"Dauphin County, PA",PA,Signal outage,Minor
42043,"Dauphin County, PA",PA,Debris,Minor
42043,"Dauphin County, PA",PA,Flooding,Minor
42043,"Dauphin County, PA",PA,Road obstruction,Moderate
42043,"Dauphin County, PA",PA,Downed line,Moderate
42043,"Dauphin County, PA",PA,Water main,Moderate
42043,"Dauphin County, PA",PA,Signal outage,Moderate
42043,"Dauphin County, PA",PA,Debris,Moderate
42043,"Dauphin County, PA",PA,Flooding,Moderate
42043,"Dauphin County, PA",PA,Road obstruction,Severe
42043,"Dauphin County, PA",PA,Downed line,Severe
42043,"Dauphin County, PA",PA,Water main,Severe
42043,"Dauphin County, PA",PA,Signal outage,Severe
42043,"Dauphin County, PA",PA,Debris,Severe
42043,"Dauphin County, PA",PA,Flooding,Severe
42043,"Dauphin County, PA",PA,Road obstruction,Minor
42043,"Dauphin County, PA",PA,Downed line,Minor
42043,"Dauphin County, PA",PA,Water main,Minor
42043,"Dauphin County, PA",PA,Signal outage,Minor
42043,"Dauphin County, PA",PA,Debris,Minor
42043,"Dauphin County, PA",PA,Flooding,Minor
42043,"Dauphin County, PA",PA,Road obstruction,Moderate
42043,"Dauphin County, PA",PA,Downed line,Moderate
42043,"Dauphin County, PA",PA,Water main,Moderate
42043,"Dauphin County, PA",PA,Signal outage,Moderate
42043,"Dauphin County, PA",PA,Debris,Moderate
42043,"Dauphin County, PA",PA,Flooding,Moderate
42043,"Dauphin County, PA",PA,Road obstruction,Severe
42043,"Dauphin County, PA",PA,Downed line,Severe
42043,"Dauphin County, PA",PA,Water main,Severe
42043,"Dauphin County, PA",PA,Signal outage,Severe
42043,"Dauphin County, PA",PA,Debris,Severe
42043,"Dauphin County, PA",PA,Flooding,Severe
42043,"Dauphin County, PA",PA,Road obstruction,Minor
42043,"Dauphin County, PA",PA,Downed line,Minor
42043,"Dauphin County, PA",PA,Water main,Minor
42043,"Dauphin County, PA",PA,Signal outage,Minor
42043,"Dauphin County, PA",PA,Debris,Minor
42043,"Dauphin County, PA",PA,Flooding,Minor
42043,"Dauphin County, PA",PA,Road obstruction,Moderate
42043,"Dauphin County, PA",PA,Downed line,Moderate
42043,"Dauphin County, PA",PA,Water main,Moderate
42043,"Dauphin County, PA",PA,Signal outage,Moderate
42043,"Dauphin County, PA",PA,Debris,Moderate
42043,"Dauphin County, PA",PA,Flooding,Moderate
42043,"Dauphin County, PA",PA,Road obstruction,Severe
42043,"Dauphin County, PA",PA,Downed line,Severe
42043,"Dauphin County, PA",PA,Water main,Severe
42043,"Dauphin County, PA",PA,Signal outage,Severe
42043,"Dauphin County, PA",PA,Debris,Severe
42043,"Dauphin County, PA",PA,Flooding,Severe
42043,"Dauphin County, PA",PA,Road obstruction,Minor
42043,"Dauphin County, PA",PA,Downed line,Minor
42043,"Dauphin County, PA",PA,Water main,Minor
42043,"Dauphin County, PA",PA,Signal outage,Minor
42043,"Dauphin County, PA",PA,Debris,Minor
42043,"Dauphin County, PA",PA,Flooding,Minor
42043,"Dauphin County, PA",PA,Road obstruction,Moderate
42043,"Dauphin County, PA",PA,Downed line,Moderate
42043,"Dauphin County, PA",PA,Water main,Moderate
42043,"Dauphin County, PA",PA,Signal outage,Moderate
42043,"Dauphin County, PA",PA,Debris,Moderate
42043,"Dauphin County, PA",PA,Flooding,Moderate
42043,"Dauphin County, PA",PA,Road obstruction,Severe
42043,"Dauphin County, PA",PA,Downed line,Severe
42043,"Dauphin County, PA",PA,Water main,Severe
42043,"Dauphin County, PA",PA,Signal outage,Severe
42043,"Dauphin County, PA",PA,Debris,Severe
42043,"Dauphin County, PA",PA,Flooding,Severe
42043,"Dauphin County, PA",PA,Road obstruction,Minor
