contact_date,county,state,gender,age_range,level_1_classification,needs_met
2025-02-19,Fayette County,PA,,,Basic Needs,t
2025-02-19,Fayette County,PA,,65 and over,Basic Needs,t
2025-02-19,Fayette County,PA,,65 and over,Basic Needs,t
2025-02-19,Fayette County,PA,,65 and over,Basic Needs,t
2025-02-19,Fayette County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Fayette County,PA,F,45 to 64,Basic Needs,f
2025-02-19,Fayette County,PA,F,45 to 64,Basic Needs,t
2025-02-19,Fayette County,PA,F,45 to 64,Individual and Family Life,t
2025-02-19,Fayette County,PA,F,45 to 64,Individual and Family Life,t
2025-02-19,Fayette County,PA,F,45 to 64,Individual and Family Life,t
2025-02-19,Fayette County,PA,M,25 to 44,Basic Needs,t
2025-02-19,Fayette County,PA,M,25 to 44,Basic Needs,t
2025-02-19,Fayette County,PA,M,25 to 44,Basic Needs,t
2025-02-19,Fayette County,PA,M,25 to 44,Basic Needs,t
2025-02-19,Indiana County,PA,F,45 to 64,Basic Needs,t
2025-02-19,Indiana County,PA,F,45 to 64,Basic Needs,t
2025-02-19,Indiana County,PA,F,45 to 64,Basic Needs,t
2025-02-19,Indiana County,PA,F,45 to 64,Basic Needs,t
2025-02-19,Indiana County,PA,F,45 to 64,Basic Needs,t
2025-02-19,Indiana County,PA,F,65 and over,Basic Needs,t
2025-02-19,Indiana County,PA,F,65 and over,Basic Needs,t
2025-02-19,Lawrence County,PA,F,45 to 64,Basic Needs,t
2025-02-19,Mercer County,PA,F,,Basic Needs,t
2025-02-19,Mercer County,PA,F,,Basic Needs,t
2025-02-19,Mercer County,PA,F,,Basic Needs,t
2025-02-19,Mercer County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Mercer County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Mercer County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Mercer County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Mercer County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Somerset County,PA,M,45 to 64,Basic Needs,t
2025-02-19,Somerset County,PA,M,45 to 64,Basic Needs,t
2025-02-19,Somerset County,PA,M,45 to 64,Income Support and Employment,t
2025-02-19,Somerset County,PA,M,45 to 64,Income Support and Employment,t
2025-02-19,Somerset County,PA,M,45 to 64,Income Support and Employment,t
2025-02-19,Washington County,PA,F,65 and over,Basic Needs,t
2025-02-19,Washington County,PA,F,65 and over,Basic Needs,t
2025-02-19,Washington County,PA,F,65 and over,Basic Needs,t
2025-02-19,Washington County,PA,M,65 and over,Basic Needs,t
2025-02-19,Washington County,PA,M,65 and over,Basic Needs,t
2025-02-19,Washington County,PA,M,65 and over,Basic Needs,t
2025-02-19,Washington County,PA,M,65 and over,Basic Needs,t
2025-02-19,Washington County,PA,M,65 and over,Basic Needs,t
2025-02-19,Washington County,PA,M,65 and over,Income Support and Employment,t
2025-02-19,Washington County,PA,M,65 and over,Income Support and Employment,t
2025-02-19,Westmoreland County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,25 to 44,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,45 to 64,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,45 to 64,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,45 to 64,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,65 and over,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,65 and over,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,65 and over,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,65 and over,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,65 and over,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,65 and over,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,65 and over,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,65 and over,Basic Needs,t
2025-02-19,Westmoreland County,PA,F,65 and over,Criminal Justice and Legal Services,f
2025-02-19,Westmoreland County,PA,F,65 and over,Health Care,t
2025-02-19,Westmoreland County,PA,F,65 and over,Health Care,t
2025-02-19,Westmoreland County,PA,F,65 and over,Health Care,t
2025-02-19,Westmoreland County,PA,F,65 and over,Health Care,t
2025-02-19,Westmoreland County,PA,F,65 and over,Health Care,t
2025-02-19,Westmoreland County,PA,F,65 and over,Income Support and Employment,t
2025-02-19,Westmoreland County,PA,F,65 and over,Income Support and Employment,t
2025-02-19,Westmoreland County,PA,F,65 and over,Income Support and Employment,t
2025-02-19,Westmoreland County,PA,F,65 and over,Income Support and Employment,t
2025-02-20,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,,25 to 44,Criminal Justice and Legal Services,f
2025-02-20,Allegheny County,PA,,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,,65 and over,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,,65 and over,Organizational/Community/International Services,t
2025-02-20,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-02-20,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-02-20,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-02-20,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-02-20,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-02-20,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-02-20,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-02-20,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-02-20,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-02-20,Allegheny County,PA,F,18 to 24,Individual and Family Life,t
2025-02-20,Allegheny County,PA,F,18 to 24,Organizational/Community/International Services,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,f
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,F,25 to 44,Consumer Services,f
2025-02-20,Allegheny County,PA,F,25 to 44,Consumer Services,f
2025-02-20,Allegheny County,PA,F,25 to 44,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,F,25 to 44,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-02-20,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-02-20,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-02-20,Allegheny County,PA,F,25 to 44,Individual and Family Life,t
2025-02-20,Allegheny County,PA,F,25 to 44,Individual and Family Life,t
2025-02-20,Allegheny County,PA,F,25 to 44,Individual and Family Life,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,f
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,F,45 to 64,Consumer Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Health Care,t
2025-02-20,Allegheny County,PA,F,45 to 64,Income Support and Employment,t
2025-02-20,Allegheny County,PA,F,45 to 64,Income Support and Employment,t
2025-02-20,Allegheny County,PA,F,45 to 64,Income Support and Employment,t
2025-02-20,Allegheny County,PA,F,45 to 64,Income Support and Employment,t
2025-02-20,Allegheny County,PA,F,45 to 64,Income Support and Employment,t
2025-02-20,Allegheny County,PA,F,45 to 64,Income Support and Employment,t
2025-02-20,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-02-20,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-02-20,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-02-20,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-02-20,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-02-20,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-02-20,Allegheny County,PA,F,45 to 64,Organizational/Community/International Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Organizational/Community/International Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Organizational/Community/International Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Organizational/Community/International Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Organizational/Community/International Services,t
2025-02-20,Allegheny County,PA,F,45 to 64,Organizational/Community/International Services,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,f
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,f
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,f
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,f
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,f
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,F,65 and over,Individual and Family Life,t
2025-02-20,Allegheny County,PA,F,65 and over,Organizational/Community/International Services,t
2025-02-20,Allegheny County,PA,F,65 and over,Organizational/Community/International Services,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,f
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,f
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,f
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Allegheny County,PA,M,25 to 44,Criminal Justice and Legal Services,f
2025-02-20,Allegheny County,PA,M,25 to 44,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,M,25 to 44,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,M,25 to 44,Income Support and Employment,t
2025-02-20,Allegheny County,PA,M,25 to 44,Income Support and Employment,t
2025-02-20,Allegheny County,PA,M,25 to 44,Income Support and Employment,t
2025-02-20,Allegheny County,PA,M,25 to 44,Income Support and Employment,t
2025-02-20,Allegheny County,PA,M,25 to 44,Organizational/Community/International Services,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,f
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,f
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,f
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,f
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,f
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Allegheny County,PA,M,45 to 64,Income Support and Employment,t
2025-02-20,Allegheny County,PA,M,45 to 64,Income Support and Employment,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-02-20,Allegheny County,PA,M,65 and over,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,M,65 and over,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,M,65 and over,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,M,65 and over,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,M,65 and over,Criminal Justice and Legal Services,t
2025-02-20,Allegheny County,PA,M,65 and over,Health Care,t
2025-02-20,Armstrong County,PA,F,25 to 44,Income Support and Employment,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,F,65 and over,Basic Needs,t
2025-02-20,Beaver County,PA,F,65 and over,Basic Needs,t
2025-02-20,Beaver County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Beaver County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Beaver County,PA,M,25 to 44,Basic Needs,t
2025-02-20,Beaver County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Beaver County,PA,M,45 to 64,Basic Needs,t
2025-02-20,Butler County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Butler County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Butler County,PA,F,25 to 44,Basic Needs,t
2025-02-20,Butler County,PA,F,25 to 44,Basic Needs,t
